10000, 200, 1.42782616615
10000, 200, 1.49305200577
10000, 200, 1.51876401901
10000, 200, 1.55322909355
10000, 200, 1.53850603104
20000, 200, 7.57607293129
20000, 200, 7.49899506569
20000, 200, 7.38691401482
20000, 200, 7.14179587364
20000, 200, 7.21501111984
30000, 200, 30.2700471878
30000, 200, 30.0923790932
30000, 200, 35.4112300873
30000, 200, 30.5980269909
30000, 200, 30.5875988007
40000, 200, 87.4203670025
40000, 200, 86.7240550518
40000, 200, 85.1161279678
40000, 200, 85.9268460274
40000, 200, 83.1236810684
50000, 200, 155.06915307
50000, 200, 154.579056978
50000, 200, 152.861486912
50000, 200, 152.201330185
50000, 200, 151.431661129
60000, 200, 309.331382036
60000, 200, 309.967387915
60000, 200, 312.684442997
60000, 200, 310.941632032
60000, 200, 312.958161116
70000, 200, 537.412244081
70000, 200, 536.56821084
70000, 200, 524.331819057
70000, 200, 538.460915089
70000, 200, 548.156817913
80000, 200, 858.130748987
80000, 200, 858.754389048
80000, 200, 890.641839981
80000, 200, 900.05061698
80000, 200, 882.631191015
90000, 200, 1214.2842375
90000, 200, 1154.85986489
90000, 200, 1043.32428452
90000, 200, 1354.0849387
90000, 200, 1154.859864
10000, 500, 0.295862913132
10000, 500, 0.267930030823
10000, 500, 0.271291971207
10000, 500, 0.27473115921
10000, 500, 0.267514944077
20000, 500, 0.712400913239
20000, 500, 0.725499868393
20000, 500, 0.708252191544
20000, 500, 0.719630002975
20000, 500, 0.717850923538
30000, 500, 1.71330094337
30000, 500, 1.66086006165
30000, 500, 1.685297966
30000, 500, 1.6732339859
30000, 500, 1.69891810417
40000, 500, 3.54484510422
40000, 500, 3.59299993515
40000, 500, 3.47332596779
40000, 500, 3.54973888397
40000, 500, 3.50676298141
50000, 500, 6.08105778694
50000, 500, 5.93701815605
50000, 500, 5.92905116081
50000, 500, 6.55194306374
50000, 500, 7.20375490189
60000, 500, 11.0187821388
60000, 500, 11.4101622105
60000, 500, 11.7480008602
60000, 500, 11.7674300671
60000, 500, 11.6850719452
70000, 500, 21.3118231297
70000, 500, 21.6433801651
70000, 500, 20.005644083
70000, 500, 19.5022859573
70000, 500, 19.053538084
80000, 500, 29.2515690327
80000, 500, 29.5020709038
80000, 500, 29.2415242195
80000, 500, 31.2254910469
80000, 500, 29.3064718246
90000, 500, 57.0662848949
90000, 500, 60.2928619385
90000, 500, 59.3281929493
90000, 500, 55.5771110058
90000, 500, 54.5904741287
10000, 1000, 0.263710021973
10000, 1000, 0.260828018188
10000, 1000, 0.2709608078
10000, 1000, 0.263053178787
10000, 1000, 0.284435033798
20000, 1000, 0.419976949692
20000, 1000, 0.404115200043
20000, 1000, 0.415070056915
20000, 1000, 0.402225971222
20000, 1000, 0.400443077087
30000, 1000, 0.731797933578
30000, 1000, 0.71856713295
30000, 1000, 0.704400062561
30000, 1000, 0.71665096283
30000, 1000, 0.70566701889
40000, 1000, 1.01006197929
40000, 1000, 1.00308680534
40000, 1000, 1.00953698158
40000, 1000, 1.04184699059
40000, 1000, 1.02529597282
50000, 1000, 1.46347403526
50000, 1000, 1.43738794327
50000, 1000, 1.41701102257
50000, 1000, 1.42542600632
50000, 1000, 1.40755701065
60000, 1000, 1.83398008347
60000, 1000, 1.84692978859
60000, 1000, 1.82623100281
60000, 1000, 1.80684518814
60000, 1000, 1.81885194778
70000, 1000, 2.51334500313
70000, 1000, 2.51105690002
70000, 1000, 2.45070791245
70000, 1000, 2.40851902962
70000, 1000, 2.49100613594
80000, 1000, 4.11852216721
80000, 1000, 4.15085411072
80000, 1000, 4.14298510551
80000, 1000, 4.11959815025
80000, 1000, 4.21040701866
90000, 1000, 5.40365600586
90000, 1000, 5.4250099659
90000, 1000, 5.39558005333
90000, 1000, 5.54885601997
90000, 1000, 5.45514917374
10000, 10000, 0.201449155807
10000, 10000, 0.206629037857
10000, 10000, 0.211858034134
10000, 10000, 0.205610990524
10000, 10000, 0.21355509758
20000, 10000, 0.33829498291
20000, 10000, 0.348852872849
20000, 10000, 0.341761112213
20000, 10000, 0.34058880806
20000, 10000, 0.330455064774
30000, 10000, 0.506732940674
30000, 10000, 0.513481855392
30000, 10000, 0.492475032806
30000, 10000, 0.483839035034
30000, 10000, 0.499100923538
40000, 10000, 0.660809993744
40000, 10000, 0.657567024231
40000, 10000, 0.657026052475
40000, 10000, 0.672085046768
40000, 10000, 0.669386148453
50000, 10000, 0.819316148758
50000, 10000, 0.782083034515
50000, 10000, 0.800136089325
50000, 10000, 0.779165029526
50000, 10000, 0.763401985168
60000, 10000, 0.95888710022
60000, 10000, 0.94567990303
60000, 10000, 0.934456110001
60000, 10000, 0.954369068146
60000, 10000, 1.03626894951
70000, 10000, 1.10698699951
70000, 10000, 1.09901189804
70000, 10000, 1.1030189991
70000, 10000, 1.09683203697
70000, 10000, 1.08510112762
80000, 10000, 1.27619600296
80000, 10000, 1.23426699638
80000, 10000, 1.30415320396
80000, 10000, 1.2813000679
80000, 10000, 1.30041790009
90000, 10000, 1.39031100273
90000, 10000, 1.38476204872
90000, 10000, 1.36719894409
90000, 10000, 1.39421606064
90000, 10000, 1.43255901337
